id	name
23986	WHITEHILL HOUSE
23987	WILDCROFT
23988	WILLOUGHBY
23989	WILLOWBROOK COTTAGE
23990	WINDY HILL
23991	WINGATE HOUSE
23992	WINTERBOURNE HOUSE
23993	WITCHWOOD
23994	WOOD DENE
23995	WOOD LANE FARM
23996	WOODHALL FARM
23997	WOODLAND SOUTH OF
23998	WOOLWORTHS PLC
23999	1-28
24000	1-32
24001	1/BROOKSIDE
24002	1/CHAPEL COTTAGE
24003	1/CHAPEL HOUSE
24004	1/LAND ADJOINING
24005	1/LAND NORTH OF
24006	1/MAYFIELD
24007	1/MILL COTTAGE
24008	1/OAK COTTAGE
24009	1/THE COURTYARD
24010	1/WARDENS HOUSE
24011	1/WEST VIEW
24012	10/APARTMENT
24013	11-20
24014	11-23
24015	11/SHOP
24016	113E
24017	114-115
24018	114E
24019	121/FORMER
24020	124E
24021	128F
24022	13/UNIT
24023	131/FORMER
24024	137/FORMER
24025	14-28
24026	14/SHOP
24027	143-147
24028	14J
24029	15/GROUND FLOOR
24030	15/LAND ADJACENT TO
24031	15/THE BUNGALOW
24032	158-162
24033	163-167
24034	167D
24035	16J
24036	18/THE BUNGALOW
24037	182D
24038	187D
24039	18J
24040	19/THE BUNGALOW
24041	2-40
24042	2/FAIRWAYS
24043	2/FIELD HOUSE
24044	2/KEEPERS COTTAGE
24045	2/OLD SCHOOL HOUSE
24046	2/THE BRAMBLES
24047	2/THE BYRE
24048	2/THE FORGE
24049	2/THE OLD POST OFFICE
24050	2/YEW TREE COTTAGE
24051	20/SITE OF
24052	21A-21B
24053	223C
24054	225C
24055	242C
24056	245C
24057	25-39
24058	25A/FORMER
24059	2A/FIRST FLOOR
24060	2A/FIRST FLOOR FLAT
24061	2A/FLAT
24062	2A/THE COTTAGE
24063	3-10
24064	3/BUILDING PLOT AT
24065	3/FLAT 6
24066	3/FLAT B
24067	3/HILLSIDE
24068	3/RIVENDELL
24069	3/THE FLAT
24070	3/WORKSHOP
24071	30A/FORMER
24072	32-35
24073	323-325
24074	355-357
24075	363B
24076	366-368
24077	368B
24078	37/DEMOLISHED
24079	373-375
24080	377-379
24081	378B
24082	38/DEMOLISHED
24083	396B
24084	39A/FORMER
24085	39H
24086	3N
24087	4-6/FORMER
24088	4/LAND AT
24089	4/PLOT 2
24090	4/POST OFFICE
24091	4/SHOWHOUSE
24092	4/TREETOPS
24093	408B
24094	414B
24095	415B
24096	43/DEMOLISHED
24097	433B
24098	445-447
24099	48-58
24100	5/OFFICE
24101	5/SITE OF
24102	5/THE BARN
24103	5/THE BEECHES
24104	5/THE VICARAGE
24105	51-59
24106	53-63
24107	549A
24108	55-65
24109	565A
24110	57/GARAGE
24111	571A
24112	579A
24113	58-58A
24114	581A
24115	587A
24116	6/HILLSIDE
24117	6/THE CROFT
24118	6/THE NOOK
24119	6/WOODSIDE
24120	608A
24121	619A
24122	621A
24123	630A
24124	650A
24125	65G
24126	66-76
24127	69-79
24128	7/HILLCREST
24129	7/ROOM 2
24130	7/ROOM 4
24131	7/THE STABLES
24132	728A
24133	732A
24134	733A
24135	8/ORCHARD HOUSE
24136	8/THE CROFT
24137	81-81A
24138	85-91
24139	9/APARTMENT
24140	9/HILLCREST
24141	9/LAND ADJACENT
24142	9/THE LAURELS
24143	93F
24144	96-102
24145	A21
24146	A29
24147	ACCIDENT REPAIR CENTRE
24148	ADJACENT 11
24149	ADJACENT 18
24150	ADJACENT 5
24151	ADJACENT 7
24152	ADJACENT 9
24153	AERIAL MAST ORANGE
24154	ALFRESCO
24155	ANNEXE ADJ
24156	APARTMENT 1012
24157	APARTMENT 1708
24158	APARTMENT 1808
24159	APARTMENT 197
24160	APARTMENT 198
24161	APARTMENT 199
24162	APARTMENT 2306
24163	APARTMENT 2402
24164	APARTMENT 2501
24165	APARTMENT 2502
24166	APARTMENT 2503
24167	APARTMENT 330
24168	APARTMENT 331
24169	APARTMENT 332
24170	APARTMENT 425
24171	APARTMENT 814
24172	APARTMENT 912
24173	APARTMENT B3
24174	APARTMENT G2
24175	APPLEWOOD HOUSE
24176	ARRANDALE
24177	ASHBY
24178	ASHCOMBE HOUSE
24179	ASPEN COURT
24180	B 5
24181	BANK END FARM
24182	BANKHEAD COTTAGE
24183	BARFIELD
24184	BARNACRE
24185	BARNFIELD FARM
24186	BASEMENT FLOOR FRONT
24187	BATH COTTAGE
24188	BEACH HUT 104
24189	BEACH HUT 106
24190	BEACH HUT 111
24191	BEACH HUT 114
24192	BEACH HUT 84
24193	BEACH HUT 86
24194	BEACH HUT 87
24195	BEACH HUT 89
24196	BEACH HUT 91
24197	BEACH HUT 94
24198	BEACH HUT 98
24199	BEACH HUT 99
24200	BEACON HILL FARM
24201	BED AND BREAKFAST AT
24202	BEDFORD COURT
24203	BEDSIT 13
24204	BEECH END
24205	BEECHDALE
24206	BEECHURST
24207	BELLS COTTAGE
24208	BERTH
24209	BETHANIA CHAPEL
24210	BETHEL COTTAGE
24211	BIRCH TREE FARM
24212	BIRCH TREES
24213	BIRKLANDS
24214	BISHOPS LODGE
24215	BLACKTHORN FARM
24216	BLACKWATER HOUSE
24217	BOAT PARK
24218	BOREHOLE
24219	BOXTREE COTTAGE
24220	BRACKEN BRAE
24221	BRACKEN RIDGE
24222	BRACKENRIDGE
24223	BRADFIELD
24224	BRAESIDE HOUSE
24225	BRENTOR
24226	BRICK BARN
24227	BRIDLEWAY COTTAGE
24228	BRISTOL CITY COUNCIL
24229	BRITISH LEGION
24230	BRONHEULOG
24231	BRONYDD
24232	BROOKS COTTAGE
24233	BROOKSIDE GARAGE
24234	BROWNS COTTAGE
24235	BROWNS FARM
24236	BRYN MYFYR
24237	BRYN RHOSYN
24238	BRYNEGLUR
24239	BRYNYMOR
24240	BUCKLANDS
24241	BUILDING 25
24242	BULL COTTAGE
24243	BURNS COTTAGE
24244	BURNTWOOD
24245	BURY LODGE
24246	BUSY BEES
24247	CAE COCH
24248	CAE NEWYDD
24249	CAMPION COTTAGE
24250	CANADA HOUSE
24251	CAR PARK SPACE 5
24252	CAR PARKING SPACE 39
24253	CAR PARKING SPACE 44
24254	CAR PARKING SPACE 46
24255	CAR PARKING SPACE 48
24256	CAR SPACE 118
24257	CAR SPACE 135
24258	CARAVAN STORE
24259	CAVENDISH
24260	CEDARCROFT
24261	CEDARVILLE
24262	CEFN COCH
24263	CEFN FARM
24264	CEMETARY
24265	CENTENARY HOUSE
24266	CENTRE
24267	CHALFONT HOUSE
24268	CHANCERY HOUSE
24269	CHAPEL CROFT
24270	CHERRY HOLT
24271	CHERRY VIEW
24272	CHERRYTREE HOUSE
24273	CHESHAM HOUSE
24274	CHESHIRE EAST
24275	CHURCH GROUNDS
24276	CHURCH OF SCOTLAND MANSE
24277	CHURCH OF ST JOHN
24278	CHURCHLANDS
24279	CHURCHTOWN
24280	CHURCHTOWN COTTAGE
24281	CHYREEN
24282	CIDER MILL
24283	CILHAUL
24284	CLAERWEN
24285	CLARE COURT
24286	CLEANAWAY LTD
24287	CLONMEL
24288	CO-OP PHARMACY
24289	CO-OP SUPERMARKET
24290	COACHMANS
24291	COBBLESTONE COTTAGE
24292	COLLEGE COTTAGE
24293	COLONSAY
24294	COMMUNICATION STATION O2
24295	COMPOUND 7
24296	COPPERBEECH
24297	COPPERWOOD
24298	CORNER OF
24299	COTSWOLD LODGE
24300	COTTAGE NO 4
24301	COVER POINT
24302	CRIFFEL
24303	CROMDALE
24304	CROSS INN
24305	CROSS TREES
24306	CROSSWAY
24307	CULVER
24308	CWMBACH
24309	D23
24310	DAISY BANK FARM
24311	DANECROFT
24312	DASHWOOD
24313	DEANS COTTAGE
24314	DENE HOLLOW
24315	DENHAM
24316	DENTAL CLINIC
24317	DERELICT BUILDING
24318	DORCHESTER HOUSE
24319	DORIAN
24320	DORNIE
24321	DOUGLAS COTTAGE
24322	DOWNS HOUSE
24323	DOWNSWAY
24324	DRIFTWOOD COTTAGE
24325	EAST END HOUSE
24326	EAST STEADING
24327	EASTWOOD COTTAGE
24328	ELECTRICITY LINE
24329	ELECTRICITY SUB STATION ADJACENT 3
24330	ELECTRICITY SUB STATION B
24331	ELGIN HOUSE
24332	ELLANGOWAN
24333	ELLIS HOUSE
24334	ESTATE COTTAGE
24335	F 6
24336	F21
24337	FAIRFORD
24338	FAIRINGS
24339	FALCONS
24340	FAR END COTTAGE
24341	FARM SHOP AT
24342	FARMHOUSE COTTAGE
24343	FEATHERS
24344	FIELD SHELTER
24345	FIELDSIDE COTTAGE
24346	FIRST FLOOR AND SECOND FLOOR MAISONETTES
24347	FIRST FLOOR ROOM 8
24348	FIRST FLOOR UNIT 15
24349	FIRST FLOOR UNIT 18
24350	FIRST TO THIRD FLOOR MAISONETTE
24351	FIRST TO THIRD FLOOR SOUTH
24352	FISH HOUSE
24353	FLAT 12/6
24354	FLAT 13/4
24355	FLAT 1705
24356	FLAT 1H
24357	FLAT 2 TOP FLOOR
24358	FLAT 23C
24359	FLAT 364
24360	FLAT 48A
24361	FLAT 49A
24362	FLAT 533
24363	FLAT 7 ROOM 7
24364	FLAT 818
24365	FLAT 916
24366	FLAT A19
24367	FLAT C SECOND AND THIRD FLOORS
24368	FLAT E8
24369	FLAT GROUND AND FIRST FLOORS A
24370	FLAT K2
24371	FLAT SECOND FLOOR 4
24372	FLATS 1 TO 8
24373	FLATS 5
24374	FLATS 7 AND 8
24375	FLOOR 8
24376	FOINAVEN
24377	FOOD PREMISES
24378	FOOTBALL CLUB
24379	FORMER 12B
24380	FORMER 161
24381	FORMER 165
24382	FORMER 174
24383	FORMER 175
24384	FORMER 182
24385	FORMER 191
24386	FORMER FIRST FLOOR FRONT
24387	FORMER FLAT 31
24388	FORMER LAND ON THE WEST SIDE OF
24389	FORMER LOWER FLAT
24390	FORMER OFFICE 1
24391	FORMER PETROL STATION
24392	FORMER PLOT 2
24393	FORMER TENNIS COURTS
24394	FORMER UNIT 28
24395	FOSSE HOUSE
24396	FOXHOLE FARM
24397	FOXLEY HOUSE
24398	FRANCIS COURT
24399	FREDERICK HOUSE
24400	FRITH COTTAGE
24401	FRONT OFFICES
24402	FURLONG HOUSE
24403	FURZE FARM
24404	G 8
24405	G078
24406	G079
24407	G089
24408	G090
24409	G101
24410	GALLERY HOUSE
24411	GARAGE 182
24412	GARAGE BLOCK ADJACENT 18
24413	GARAGE BLOCK ADJACENT 6
24414	GARAGE BLOCK ADJACENT 8
24415	GARAGE NO 11 SITE 2
24416	GARAGE NO 50
24417	GARAGE NO 54
24418	GARAGE NO 56
24419	GARAGE PLOT 26
24420	GARAGE SITE 18
24421	GARAGE SITE AT
24422	GARAGES 1 TO 3
24423	GARDEN FLAT B
24424	GARDENERS FLAT
24425	GAS GOVENOR
24426	GAS HOLDER
24427	GELLI FARM
24428	GENESIS
24429	GLAN RHYD
24430	GLEBE
24431	GLENARIFF
24432	GLENORCHY
24433	GLENROSE
24434	GLENROWAN
24435	GLYFADA
24436	GOLWG Y MYNYDD
24437	GRANARY COTTAGES
24438	GRAND HOTEL
24439	GRANTCHESTER
24440	GRANVILLE COURT
24441	GRASS VERGE FRONTING NUMBERS 2 TO 4
24442	GREEN DRAGON
24443	GREEN HAYES
24444	GREEN LANE HOUSE
24445	GREENBRAE
24446	GREENS FARM
24447	GRIEVE'S HOUSE
24448	GROUND FLOOR PART FLAT
24449	GROUND FLOOR ROOM 5
24450	GWEL Y MYNYDD
24451	HALIFAX HOUSE
24452	HALL CROFT
24453	HAMMONDS
24454	HARDSTAND 17
24455	HARDSTAND 18
24456	HARTSIDE
24457	HARVESTERS
24458	HAWKRIDGE
24459	HAYWARDS
24460	HEATHERLEY
24461	HECTORS HOUSE
24462	HEDLEY HOUSE
24463	HEIGHTS FARM
24464	HELENSLEA
24465	HENFAES
24466	HERMITAGE HOUSE
24467	HERONSGATE
24468	HIGH HOUSE COTTAGE
24469	HIGHLANDS HOUSE
24470	HIGHWOOD FARM
24471	HILL BARN FARM
24472	HILL GARTH
24473	HILLEND COTTAGE
24474	HOBBITS
24475	HOLBROOK HOUSE
24476	HOLIDAY FLATS
24477	HOLIDAY UNIT 4
24478	HOLLY END
24479	HOLLY GARTH
24480	HOLYWELL FARM
24481	HOPE VILLA
24482	HOWE COTTAGE
24483	HUNTER HOUSE
24484	HUT 24
24485	HYDRAULIC RAM PUMP
24486	INFORMATION KIOSK
24487	ISLAY
24488	J3
24489	JACKS COTTAGE
24490	JANITOR'S HOUSE
24491	JAPONICA HOUSE
24492	KARINGAL
24493	KEEPERS COTTAGES
24494	KELSO
24495	KILBURN
24496	KILN LODGE
24497	KINGSCLERE
24498	KINGSCROFT
24499	KINGSMERE
24500	KINNAIRD
24501	KIRK COTTAGE
24502	KIRK VIEW
24503	KIRKLAND COTTAGE
24504	KNIGHTON
24505	LABURNUM COURT
24506	LADYWELL COTTAGE
24507	LAMBS COTTAGE
24508	LAND ADJ 14
24509	LAND ADJACENT ORCHARD HOUSE
24510	LAND ADJACENT TO 72
24511	LAND ADJACENT TO 76
24512	LAND ADJACENT TO 83
24513	LAND ADJACENT VILLAGE HALL
24514	LAND ADJOINING 61
24515	LAND ADJOINING 74
24516	LAND AT 13
24517	LAND AT 23
24518	LAND AT 25
24519	LAND AT GLEBE FARM
24520	LAND AT STATION ROAD
24521	LAND AT THE GRANGE
24522	LAND D
24523	LAND EAST OF 25
24524	LAND EAST OF 33
24525	LAND EAST OF MANOR FARM
24526	LAND NORTH
24527	LAND NORTH OF 13
24528	LAND NORTH OF 24
24529	LAND NORTH OF 34
24530	LAND NORTH OF 36
24531	LAND OPPOSITE 10
24532	LAND OPPOSITE 9
24533	LAND PARCEL 4
24534	LAND REAR OF 1 AND 3
24535	LAND REAR OF 62
24536	LAND TO REAR OF 7
24537	LAND TO THE NORTH OF 1
24538	LAND WEST OF 28
24539	LANGLEY FARM
24540	LAW COURTS
24541	LAWNS FARM
24542	LEE COURT
24543	LEEWOOD
24544	LERRYN
24545	LIBRARY COTTAGE
24546	LIDL UK
24547	LIMEKILN
24548	LIMES COTTAGE
24549	LIMES FARM
24550	LING COTTAGE
24551	LINNETS
24552	LITTLE BIRCHES
24553	LITTLE HATCH
24554	LITTLE MILL
24555	LLAIN DELYN
24556	LLOYDS TSB BANK
24557	LLWYN BEDW
24558	LLWYNHELYG
24559	LLYS GWYN
24560	LLYS IFOR
24561	LOANHEAD COTTAGE
24562	LOCK KEEPERS COTTAGE
24563	LOCK UP 47
24564	LODGE 10
24565	LODGE BUNGALOW
24566	LOMOND HOUSE
24567	LONGFORD HOUSE
24568	LOWER BARN FARM
24569	LOWER FARMHOUSE
24570	LOWER HILL FARM
24571	LUNDY
24572	LUPIN COTTAGE
24573	LYNN COTTAGE
24574	M3
24575	MAES Y LLAN
24576	MAES Y MEILLION
24577	MAIDENHEAD AQUATICS
24578	MAISONETTE REAR OF
24579	MALT KILN COTTAGE
24580	MALTHOUSE BARN
24581	MANANA
24582	MANORSIDE
24583	MARIGOLDS
24584	MARINA HOUSE
24585	MARKET PLACE CAR PARK
24586	MARLBOROUGH COTTAGE
24587	MARLYN
24588	MARSHALLS
24589	MEADOWVILLE
24590	MEIRION HOUSE
24591	MIDDLETON HALL
24592	MIDDLEWOOD
24593	MILE POST
24594	MILL BRIDGE
24595	MILL GARAGE
24596	MILL RACE
24597	MOAT HOUSE FARM
24598	MOOR FARM COTTAGE
24599	MOORLANDS COTTAGE
24600	MORAY HOUSE
24601	MORRISONS PETROL STATION
24602	MOSS PHARMACY
24603	MULLION COTTAGE
24604	NETHERFIELD HOUSE
24605	NEW HOUSE ADJACENT
24606	NEWTOWN COTTAGE
24607	NIA ROO
24608	NINETEENTH FLOOR
24609	NORTHCOTT
24610	NORTHWOOD COTTAGE
24611	NORTON FARM
24612	NOVA
24613	OAK
24614	OFFICE 201
24615	OFFICE 3A
24616	OFFICE 44
24617	OFFICE 5 GROUND FLOOR
24618	OFFICE G3
24619	OFFICE UNIT 3
24620	OFFICES AND PREMISES AT 3RD FLOOR REAR
24621	OFFICES AND PREMISES AT GROUND FLOOR REAR
24622	OLD DRILL HALL
24623	OLD MILL BARN
24624	OLD OAK
24625	OLD WORKSHOP
24626	ORION HOUSE
24627	OSBORNE
24628	OSTERLEY
24629	OUTWOOD
24630	OVERHEAD LINE NORTH OF
24631	OVERHEAD LINE SOUTH OF
24632	OVERHEAD LINE WEST OF
24633	PANT TEG
24634	PARADWYS
24635	PARIS HOUSE
24636	PARISH CENTRE
24637	PARK GATES
24638	PARKING 18
24639	PARKNEUK
24640	PARKWAY HOUSE
24641	PARLOUR COTTAGE
24642	PARSONS COTTAGE
24643	PART FIRST FLOOR RIGHT
24644	PART GROUND FLOOR OFFICES
24645	PASTURE COTTAGE
24646	PASTURE VIEW
24647	PAY AND DISPLAY CAR PARK
24648	PEARTREES
24649	PEMBERTON HOUSE
24650	PENDLE VIEW
24651	PENFEIDR
24652	PENNYFIELDS
24653	PENTERFYN
24654	PER ARDUA
24655	PEREGRINE HOUSE
24656	PETS CORNER
24657	PHASE 6
24658	PILGRIM HOUSE
24659	PILGRIMS WAY
24660	PILLAR BOX
24661	PINE TREE LODGE
24662	PIT DISUSED
24663	PITCH 33
24664	PITCH 39
24665	PLAYGROUND EQUIPMENT
24666	PLOT 12B
24667	PLOT 29A
24668	PLOT 607
24669	PLOT 614
24670	PLOT 622
24671	PLOT B14
24672	PLOT B18
24673	PLOT D3
24674	PLOT E2
24675	PLOTS 11
24676	PLOTS 12
24677	PLOTS 2 TO 16
24678	POINT COTTAGE
24679	POLICE HEADQUARTERS
24680	POPPY HOUSE
24681	PREMIER LODGE
24682	PRESELI
24683	PRIORS
24684	PRIORY GARDENS
24685	PROPOSED DWELLING 7
24686	PROPOSED ELECTRICITY SUB STATION
24687	PROPOSED UNIT 2
24688	PUBLIC RECYCLING POINT
24689	QUANTOCKS
24690	QUARRYSIDE
24691	QUEENS HALL
24692	RAILWAY GOODS YARD
24693	RAVELLO
24694	RAVELSTON
24695	REAR GROUND FLOOR
24696	REAR OF 41
24697	RED CROSS CENTRE
24698	REDFERN
24699	REDGATE
24700	REDHILL HOUSE
24701	REED HOUSE
24702	RESIDENCE AT
24703	RHOSWEN
24704	RIDGEVIEW
24705	RISING SUN INN
24706	ROEBUCK HOUSE
24707	ROOF TOP SITE
24708	ROOM 003
24709	ROOM 005
24710	ROOM 1 FLAT 11
24711	ROOM 140
24712	ROOM 145
24713	ROOM 16A
24714	ROOM 332
24715	ROOM 4 FLAT 12
24716	ROOM 5 FLAT 9
24717	ROOM 522
24718	ROOM 612
24719	ROOM 7 FLAT 2
24720	ROOM F8
24721	ROOM G14
24722	ROOMS 4 AND 5
24723	ROSETREE COTTAGE
24724	ROSS
24725	ROTHERFIELD
24726	ROUND
24727	ROWAN BARN
24728	ROWAN TREE HOUSE
24729	RURAL COTTAGES
24730	RUSSET COTTAGE
24731	RYVOAN
24732	SAINT PETERS CHURCH
24733	SAKURA
24734	SALEM
24735	SAMARKAND
24736	SAN MARINO
24737	SANDFIELD HOUSE
24738	SANDLEWOOD
24739	SANDPIT FARM
24740	SCHOOL ROW
24741	SEA COTTAGE
24742	SEAHOLME
24743	SECOND FLOOR ROOM 7
24744	SEDGEMOOR
24745	SEWERAGE WORKS
24746	SHED G
24747	SHERIDAN HOUSE
24748	SIMLA
24749	SITE OF 77
24750	SITE OF FORMER 4
24751	SITE TO THE SOUTH OF
24752	SMALL BARN
24753	SMITH HOUSE
24754	SMUGGLERS
24755	SNOWDON VIEW
24756	SOLVA
24757	SOMERDALE
24758	SOUTH WEST WATER
24759	SOUTHFORK
24760	SOUTHWOOD COTTAGE
24761	SPAR SUPERMARKET
24762	SPINNEY VIEW
24763	SPORTS GROUND AND PAVILION
24764	SPRING FARM COTTAGE
24765	ST CATHERINES HOUSE
24766	ST JAMES COTTAGE
24767	ST JOSEPHS CONVENT
24768	ST NICHOLAS COURT
24769	ST STEPHENS CHURCH HALL
24770	ST STEPHENS HOUSE
24771	ST SWITHINS CHURCH
24772	STABLE BUNGALOW
24773	STAFF BUNGALOW
24774	STALL 59
24775	STALL 60
24776	STALL 71
24777	STANMORE HOUSE
24778	STAVELEY
24779	STEP COTTAGE
24780	STEPS
24781	STOCKS HOUSE
24782	STONE BRIDGE
24783	STONE LEIGH
24784	STORAGE BUILDINGS
24785	STORE 38
24786	STUDIO 102
24787	STUDIO 105
24788	STUDIO 106
24789	SUITE 1-2
24790	SUITE 10B
24791	SUITE 201 SECOND FLOOR
24792	SUITE 3D
24793	SUITE 8 SECOND FLOOR
24794	SUNNYFIELDS
24795	SWEET BRIARS
24796	SYCHNANT
24797	SŴN Y NANT
24798	TAMARIX
24799	TAN Y GAER
24800	TAN Y MARIAN
24801	TANDDERWEN
24802	TAWNY COTTAGE
24803	TECHNOLOGY CENTRE
24804	TELECOM MAST AT
24805	TELECOMMUNICATIONS MAST ROOF OF
24806	TEMPERANCE HALL
24807	TESCO STORE
24808	THATCHERS COTTAGE
24809	THE BISTRO
24810	THE BUNGALOW AT
24811	THE CAR PARK
24812	THE CELLAR
24813	THE DRIFTWAY
24814	THE FALLS
24815	THE GLASSHOUSE
24816	THE GYM
24817	THE HATCH
24818	THE HUNTING LODGE
24819	THE ICE HOUSE
24820	THE LAIR
24821	THE LAKE
24822	THE LEAT
24823	THE MOUND
24824	THE MUSEUM
24825	THE OLD BOTHY
24826	THE OLD GRANGE
24827	THE OLD MEETING HOUSE
24828	THE OLD PRESBYTERY
24829	THE OLD RED LION
24830	THE OLD STABLE BLOCK
24831	THE OLD WATER MILL
24832	THE RUSSETS
24833	THE SMALL BARN
24834	THE STEWARDS FLAT
24835	THE THORNS
24836	THE TILE HOUSE
24837	THE TYNINGS
24838	THE VICTORIA
24839	THISTLEDEW
24840	THORN BANK
24841	THORNE FARM
24842	THORNHILL COTTAGE
24843	THORNTON LODGE
24844	THRUMS
24845	TILCON LTD
24846	TOBERMORY
24847	TORRAN
24848	TOWER
24849	TOWN HALL CAR PARK
24850	TOWN HEAD COTTAGE
24851	TRAFALGAR COTTAGE
24852	TRANQUILLITY
24853	TRAVELODGE HOTEL
24854	TREVANION
24855	TREWERN
24856	TY NEWYDD FARM
24857	TY RHOSYN
24858	TY'R YSGOL
24859	TYN Y FFORDD
24860	TYN Y GRAIG
24861	TYN Y MAES
24862	UNDERHILL HOUSE
24863	UNIT 1 & 2
24864	UNIT 10 TO 12
24865	UNIT 144
24866	UNIT 156
24867	UNIT 16F
24868	UNIT 1I
24869	UNIT 224
24870	UNIT 25-26
24871	UNIT 2J
24872	UNIT 4 AND UNIT 5
24873	UNIT 41B
24874	UNIT 45A
24875	UNIT 47A
24876	UNIT 5 TO 7
24877	UNIT 5A AND 5B
24878	UNIT 6H
24879	UNIT 7H
24880	UNIT B GROUND FLOOR
24881	UNIT J5
24882	UNIT Q1
24883	UNIT R4
24884	UNIT S10
24885	UNIT W8
24886	UNITS 18 TO 20
24887	UNITS 22 TO 23
24888	UNITS 8 - 9
24889	UNITS AT
24890	UPCOTT FARM
24891	UPPER MILL
24892	VACANT WAREHOUSE
24893	VALE COTTAGES
24894	VALLETTA
24895	VAYNOR
24896	VEHICLE STORAGE
24897	VIKING HOUSE
24898	VINE COURT
24899	VISION HOUSE
24900	VISITOR INFORMATION POINT
24901	VULCAN WORKS
24902	WAKEFIELD
24903	WALDEN HOUSE
24904	WALK FARM
24905	WALL
24906	WARDEN FLAT
24907	WARREN WOOD
24908	WASHINGTON HOUSE
24909	WATSON HOUSE
24910	WAVE CREST
24911	WEALDEN
24912	WEST BLOCK
24913	WEST COTTAGES
24914	WEST LYNN
24915	WEST MILL
24916	WEST PARK HOUSE
24917	WEST VILLA
24918	WESTBROOK COTTAGE
24919	WESTCLIFF
24920	WESTEND HOUSE
24921	WESTMORLAND HOUSE
24922	WHEATSHEAF
24923	WHITE HART HOUSE
24924	WHITE HOUSE LODGE
24925	WHITE LODGE FARM
24926	WHITES COTTAGE
24927	WILLOWBRAE
24928	WILTON COTTAGE
24929	WINTON COTTAGE
24930	WOLD FARM
24931	WOODCOCK COTTAGE
24932	WOODCOTE COTTAGE
24933	WOODGATE FARM
24934	WOODHILL COTTAGE
24935	WOODLANDS BARN
24936	WOODROYD
24937	WORCESTER HOUSE
24938	WORDSWORTH HOUSE
24939	WORKSHOP 7
24940	WORKSHOP AND PREMISES AT
24941	WYCHBURY
24942	WYKE HOUSE
24943	WYNDHAMS
24944	WYNDWAYS
24945	WYOMING
24946	Y GARN
24947	Y GELLI
24948	YARD 7
24949	YONDER
24950	YSGUBOR FACH
24951	ZION HOUSE
24952	1-33
24953	1-L
24954	1-R
24955	1/BEECHWOOD
24956	1/HIGHFIELD
24957	1/OAK HOUSE
24958	1/THE ORCHARD
24959	1/THE PINES
24960	1/THE STUDIO
24961	1/VICTORIA HOUSE
24962	10/LAND ADJACENT
24963	105F
24964	107-113
24965	11/THE GABLES
24966	113-119
24967	115E
24968	119E
24969	120E
24970	122-128
24971	126-130
24972	126E
24973	129-135
24974	12A/FORMER
24975	12K
24976	12L
24977	13-3
24978	13-4
24979	13-5
24980	13/SITE OF
24981	130/FORMER
24982	131-137
24983	133-134
24984	136/FORMER
24985	14-4
24986	14/THE BUNGALOW
24987	140-146
24988	145-149
24989	15-29
24990	150-154
24991	155-159
24992	15K
24993	16/FIRST FLOOR
24994	165-169
24995	169-173
24996	172-176
24997	178-182
24998	18/GROUND FLOOR FLAT
24999	186D
25000	198D
25001	1B/FORMER
25002	2 THE COTTAGE
25003	2/BRAMBLE COTTAGE
25004	2/CHURCH COTTAGE
25005	2/LAND SOUTH OF
25006	2/RIVENDELL
25007	2/THE COURTYARD
25008	2/THE MEWS
25009	2/UNIT 2
25010	20/FLAT 1
25011	21/SITE OF
25012	210D
25013	213-217
25014	214D
25015	219D
25016	21A/FORMER
25017	22/FLAT
25018	23/GROUND FLOOR FLAT
25019	236C
25020	239C
25021	24/ROSE COTTAGE
25022	247C
25023	27/THE COTTAGE
25024	28/THE COTTAGE
25025	29/THE COTTAGE
25026	3/THE ANNEXE
25027	3/WAYSIDE
25028	3/WOODSIDE
25029	35/DEMOLISHED
25030	356-358
25031	359-361
25032	36-39
25033	368-370
25034	37-45
25035	378-380
25036	382-384
25037	389B
25038	39/DEMOLISHED
25039	390B
25040	393-395
25041	394B
25042	4/HILLCREST
25043	4/MAYFIELD
25044	4/ORCHARD COTTAGE
25045	4/PLOT
25046	4/SPRINGFIELD
25047	4/THE OAKS
25048	409B
25049	41/DEMOLISHED
25050	42/DEMOLISHED
25051	437B
25052	44/DEMOLISHED
25053	48/DEMOLISHED
25054	49-63
25055	4M
25056	4N
25057	5/BUILDING PLOT AT
25058	502B
25059	51H
25060	54-62
25061	57-60
25062	578A
25063	58-68
25064	589A
25065	6/BUILDING PLOT AT
25066	6/FAIRVIEW
25067	6/GREYSTONES
25068	6/HONEYSUCKLE COTTAGE
25069	6/SECOND FLOOR
25070	6/THE RECTORY
25071	60-70
25072	622A
25073	628A
25074	63G
25075	64-72
25076	64-74
25077	65-75
25078	68G
25079	6TH FLOOR
25080	7-4
25081	7/CARTREF
25082	7/ROOM 3
25083	70-80
25084	719A
25085	736A
25086	739A
25087	75-85
25088	7L
25089	8-4
25090	8/SUNNYSIDE
25091	80-80A
25092	801A
25093	84-84A
25094	86-96
25095	9/WOODSIDE
25096	A30
25097	ADJACENT TO 2
25098	ADVERTISING RIGHT ON GABLE WALL
25099	ALDI STORE
25100	ALICE COTTAGE
25101	ALTAIR
25102	ALVESTON
25103	AMENITY SPACE ADJACENT 16
25104	ANNEXE A
25105	ANNIES COTTAGE
25106	ANWYLFAN
25107	APARTMENT 1211
25108	APARTMENT 1309
25109	APARTMENT 1908
25110	APARTMENT 2107
25111	APARTMENT 2305
